YEAR,WEEK,REGION,INFREL
1989,34,Donetsk,10
1989,35,Donetsk,15
1989,36,Donetsk,21
1989,37,Donetsk,26
1989,38,Donetsk,41
1989,39,Donetsk,52
1989,40,Donetsk,60
1989,41,Donetsk,69
1989,42,Donetsk,59
1989,43,Donetsk,73
1989,44,Donetsk,83
1989,45,Donetsk,75
1989,46,Donetsk,64
1989,47,Donetsk,52
1989,48,Donetsk,39
1989,49,Donetsk,38
1989,50,Donetsk,32
1989,51,Donetsk,19
1989,52,Donetsk,17
1989,1,Ivano-Frankivsk,13
1989,2,Ivano-Frankivsk,13
1989,3,Ivano-Frankivsk,10
1989,4,Ivano-Frankivsk,22
1989,5,Ivano-Frankivsk,37
1989,6,Ivano-Frankivsk,40
1989,7,Ivano-Frankivsk,42
1989,8,Ivano-Frankivsk,33
1989,9,Ivano-Frankivsk,23
1989,10,Ivano-Frankivsk,16
1989,11,Ivano-Frankivsk,12
1989,12,Ivano-Frankivsk,16
1989,13,Ivano-Frankivsk,12
1989,14,Ivano-Frankivsk,11
1989,15,Ivano-Frankivsk,8
1989,16,Ivano-Frankivsk,13
1989,17,Ivano-Frankivsk,8
1989,18,Ivano-Frankivsk,8
1989,19,Ivano-Frankivsk,1
1989,20,Ivano-Frankivsk,0
1989,21,Ivano-Frankivsk,0
1989,22,Ivano-Frankivsk,1
1989,23,Ivano-Frankivsk,3
1989,24,Ivano-Frankivsk,0
1989,25,Ivano-Frankivsk,0
1989,26,Ivano-Frankivsk,2
1989,27,Ivano-Frankivsk,1
1989,28,Ivano-Frankivsk,0
1989,29,Ivano-Frankivsk,4
1989,30,Ivano-Frankivsk,2
1989,31,Ivano-Frankivsk,0
1989,32,Ivano-Frankivsk,3
1989,33,Ivano-Frankivsk,3
1989,34,Ivano-Frankivsk,0
1989,35,Ivano-Frankivsk,4
1989,36,Ivano-Frankivsk,5
1989,37,Ivano-Frankivsk,4
1989,38,Ivano-Frankivsk,6
1989,39,Ivano-Frankivsk,11
1989,40,Ivano-Frankivsk,9
1989,41,Ivano-Frankivsk,11
1989,42,Ivano-Frankivsk,11
1989,43,Ivano-Frankivsk,15
1989,44,Ivano-Frankivsk,16
1989,45,Ivano-Frankivsk,15
1989,46,Ivano-Frankivsk,17
1989,47,Ivano-Frankivsk,8
1989,48,Ivano-Frankivsk,8
1989,49,Ivano-Frankivsk,4
1989,50,Ivano-Frankivsk,3
1989,51,Ivano-Frankivsk,2
1989,52,Ivano-Frankivsk,5
1989,1,Kharkiv,20
1989,2,Kharkiv,14
1989,3,Kharkiv,21
1989,4,Kharkiv,39
1989,5,Kharkiv,64
1989,6,Kharkiv,73
1989,7,Kharkiv,78
1989,8,Kharkiv,65
1989,9,Kharkiv,35
1989,10,Kharkiv,23
1989,11,Kharkiv,19
1989,12,Kharkiv,22
1989,13,Kharkiv,29
1989,14,Kharkiv,20
1989,15,Kharkiv,25
1989,16,Kharkiv,20
1989,17,Kharkiv,15
1989,18,Kharkiv,7
1989,19,Kharkiv,6
1989,20,Kharkiv,9
1989,21,Kharkiv,7
1989,22,Kharkiv,0
1989,23,Kharkiv,0
1989,24,Kharkiv,2
1989,25,Kharkiv,2
1989,26,Kharkiv,0
1989,27,Kharkiv,0
1989,28,Kharkiv,0
1989,29,Kharkiv,3
1989,30,Kharkiv,0
1989,31,Kharkiv,0
1989,32,Kharkiv,5
1989,33,Kharkiv,7
1989,34,Kharkiv,3
1989,35,Kharkiv,6
1989,36,Kharkiv,10
1989,37,Kharkiv,14
1989,38,Kharkiv,21
1989,39,Kharkiv,19
1989,40,Kharkiv,22
1989,41,Kharkiv,24
1989,42,Kharkiv,27
1989,43,Kharkiv,32
1989,44,Kharkiv,32
1989,45,Kharkiv,37
1989,46,Kharkiv,31
1989,47,Kharkiv,20
1989,48,Kharkiv,18
1989,49,Kharkiv,11
1989,50,Kharkiv,17
1989,51,Kharkiv,9
1989,52,Kharkiv,7
1989,1,Kherson,11
1989,2,Kherson,6
1989,3,Kherson,21
1989,4,Kherson,22
1989,5,Kherson,45
1989,6,Kherson,57
1989,7,Kherson,57
1989,8,Kherson,46
1989,9,Kherson,30
1989,10,Kherson,17
1989,11,Kherson,11
1989,12,Kherson,18
1989,13,Kherson,21
1989,14,Kherson,12
1989,15,Kherson,17
1989,16,Kherson,9
1989,17,Kherson,9
1989,18,Kherson,9
1989,19,Kherson,3
1989,20,Kherson,0
1989,21,Kherson,4
1989,22,Kherson,0
1989,23,Kherson,0
1989,24,Kherson,0
1989,25,Kherson,0
1989,26,Kherson,0
1989,27,Kherson,0
1989,28,Kherson,3
1989,29,Kherson,0
1989,30,Kherson,0
1989,31,Kherson,3
1989,32,Kherson,0
1989,33,Kherson,0
1989,34,Kherson,0
1989,35,Kherson,5
1989,36,Kherson,6
1989,37,Kherson,8
1989,38,Kherson,13
1989,39,Kherson,17
1989,40,Kherson,21
1989,41,Kherson,16
1989,42,Kherson,21
1989,43,Kherson,18
1989,44,Kherson,21
1989,45,Kherson,26
1989,46,Kherson,22
1989,47,Kherson,18
1989,48,Kherson,15
1989,49,Kherson,7
1989,50,Kherson,7
1989,51,Kherson,10
1989,52,Kherson,8
1989,1,Khmelnytskyi,5
1989,2,Khmelnytskyi,2
1989,3,Khmelnytskyi,14
1989,4,Khmelnytskyi,16
1989,5,Khmelnytskyi,31
1989,6,Khmelnytskyi,29
1989,7,Khmelnytskyi,37
1989,8,Khmelnytskyi,23
1989,9,Khmelnytskyi,13
1989,10,Khmelnytskyi,13
1989,11,Khmelnytskyi,13
1989,12,Khmelnytskyi,8
1989,13,Khmelnytskyi,7
1989,14,Khmelnytskyi,9
1989,15,Khmelnytskyi,6
1989,16,Khmelnytskyi,7
1989,17,Khmelnytskyi,10
1989,18,Khmelnytskyi,2
1989,19,Khmelnytskyi,5
1989,20,Khmelnytskyi,7
1989,21,Khmelnytskyi,2
1989,22,Khmelnytskyi,0
1989,23,Khmelnytskyi,4
1989,24,Khmelnytskyi,0
1989,25,Khmelnytskyi,0
1989,26,Khmelnytskyi,0
1989,27,Khmelnytskyi,0
1989,28,Khmelnytskyi,3
1989,29,Khmelnytskyi,0
1989,30,Khmelnytskyi,0
1989,31,Khmelnytskyi,0
1989,32,Khmelnytskyi,1
1989,33,Khmelnytskyi,0
1989,34,Khmelnytskyi,1
1989,35,Khmelnytskyi,2
1989,36,Khmelnytskyi,5
1989,37,Khmelnytskyi,1
1989,38,Khmelnytskyi,7
1989,39,Khmelnytskyi,5
1989,40,Khmelnytskyi,6
1989,41,Khmelnytskyi,11
1989,42,Khmelnytskyi,10
1989,43,Khmelnytskyi,13
1989,44,Khmelnytskyi,12
1989,45,Khmelnytskyi,15
1989,46,Khmelnytskyi,14
1989,47,Khmelnytskyi,7
1989,48,Khmelnytskyi,10
1989,49,Khmelnytskyi,7
1989,50,Khmelnytskyi,2
1989,51,Khmelnytskyi,0
1989,52,Khmelnytskyi,3
1989,1,Kirovohrad,5
1989,2,Kirovohrad,7
1989,3,Kirovohrad,14
1989,4,Kirovohrad,18
1989,5,Kirovohrad,34
1989,6,Kirovohrad,45
1989,7,Kirovohrad,41
1989,8,Kirovohrad,32
1989,9,Kirovohrad,26
1989,10,Kirovohrad,17
1989,11,Kirovohrad,9
1989,12,Kirovohrad,13
1989,13,Kirovohrad,12
1989,14,Kirovohrad,12
1989,15,Kirovohrad,16
1989,16,Kirovohrad,6
1989,17,Kirovohrad,13
1989,18,Kirovohrad,8
1989,19,Kirovohrad,2
1989,20,Kirovohrad,5
1989,21,Kirovohrad,2
1989,22,Kirovohrad,0
1989,23,Kirovohrad,3
1989,24,Kirovohrad,5
1989,25,Kirovohrad,0
1989,26,Kirovohrad,2
1989,27,Kirovohrad,4
1989,28,Kirovohrad,0
1989,29,Kirovohrad,4
1989,30,Kirovohrad,0
1989,31,Kirovohrad,4
1989,32,Kirovohrad,0
1989,33,Kirovohrad,0
1989,34,Kirovohrad,0
1989,35,Kirovohrad,1
1989,36,Kirovohrad,3
1989,37,Kirovohrad,5
1989,38,Kirovohrad,5
1989,39,Kirovohrad,16
1989,40,Kirovohrad,12
1989,41,Kirovohrad,14
1989,42,Kirovohrad,9
1989,43,Kirovohrad,13
1989,44,Kirovohrad,18
1989,45,Kirovohrad,14
1989,46,Kirovohrad,16
1989,47,Kirovohrad,10
1989,48,Kirovohrad,13
1989,49,Kirovohrad,8
1989,50,Kirovohrad,3
1989,51,Kirovohrad,4
1989,52,Kirovohrad,0
1989,1,Kyiv,7
1989,2,Kyiv,11
1989,3,Kyiv,11
1989,4,Kyiv,24
1989,5,Kyiv,41
1989,6,Kyiv,49
1989,7,Kyiv,43
1989,8,Kyiv,35
1989,9,Kyiv,21
1989,10,Kyiv,15
1989,11,Kyiv,15
1989,12,Kyiv,14
1989,13,Kyiv,12
1989,14,Kyiv,10
1989,15,Kyiv,12
1989,16,Kyiv,8
1989,17,Kyiv,5
1989,18,Kyiv,9
1989,19,Kyiv,0
1989,20,Kyiv,8
1989,21,Kyiv,0
1989,22,Kyiv,3
1989,23,Kyiv,2
1989,24,Kyiv,0
1989,25,Kyiv,3
1989,26,Kyiv,1
1989,27,Kyiv,0
1989,28,Kyiv,0
1989,29,Kyiv,0
1989,30,Kyiv,0
1989,31,Kyiv,0
1989,32,Kyiv,0
1989,33,Kyiv,0
1989,34,Kyiv,4
1989,35,Kyiv,6
1989,36,Kyiv,6
1989,37,Kyiv,3
1989,38,Kyiv,9
1989,39,Kyiv,9
1989,40,Kyiv,14
1989,41,Kyiv,19
1989,42,Kyiv,14
1989,43,Kyiv,23
1989,44,Kyiv,19
1989,45,Kyiv,16
1989,46,Kyiv,18
1989,47,Kyiv,9
1989,48,Kyiv,10
1989,49,Kyiv,11
1989,50,Kyiv,7
1989,51,Kyiv,1
1989,52,Kyiv,8
1989,1,KyivCity,8
1989,2,KyivCity,6
1989,3,KyivCity,15
1989,4,KyivCity,23
1989,5,KyivCity,40
1989,6,KyivCity,54
1989,7,KyivCity,44
1989,8,KyivCity,40
1989,9,KyivCity,27
1989,10,KyivCity,10
1989,11,KyivCity,12
1989,12,KyivCity,14
1989,13,KyivCity,18
1989,14,KyivCity,14
1989,15,KyivCity,18
1989,16,KyivCity,10
1989,17,KyivCity,6
1989,18,KyivCity,8
1989,19,KyivCity,2
1989,20,KyivCity,8
1989,21,KyivCity,3
1989,22,KyivCity,3
1989,23,KyivCity,0
1989,24,KyivCity,2
1989,25,KyivCity,4
1989,26,KyivCity,0
1989,27,KyivCity,0
1989,28,KyivCity,0
1989,29,KyivCity,0
1989,30,KyivCity,0
1989,31,KyivCity,0
1989,32,KyivCity,1
1989,33,KyivCity,0
1989,34,KyivCity,4
1989,35,KyivCity,1
1989,36,KyivCity,0
1989,37,KyivCity,8
1989,38,KyivCity,12
1989,39,KyivCity,12
1989,40,KyivCity,15
1989,41,KyivCity,22
1989,42,KyivCity,18
1989,43,KyivCity,19
1989,44,KyivCity,20
1989,45,KyivCity,16
1989,46,KyivCity,19
1989,47,KyivCity,10
1989,48,KyivCity,13
1989,49,KyivCity,11
1989,50,KyivCity,9
1989,51,KyivCity,7
1989,52,KyivCity,0
1989,1,Luhansk,17
1989,2,Luhansk,20
1989,3,Luhansk,28
1989,4,Luhansk,48
1989,5,Luhansk,77
1989,6,Luhansk,93
1989,7,Luhansk,88
1989,8,Luhansk,78
1989,9,Luhansk,42
1989,10,Luhansk,31
1989,11,Luhansk,26
1989,12,Luhansk,31
1989,13,Luhansk,30
1989,14,Luhansk,24
1989,15,Luhansk,25
1989,16,Luhansk,21
1989,17,Luhansk,16
1989,18,Luhansk,10
1989,19,Luhansk,10
1989,20,Luhansk,11
1989,21,Luhansk,7
1989,22,Luhansk,5
1989,23,Luhansk,7
1989,24,Luhansk,0
1989,25,Luhansk,0
1989,26,Luhansk,2
1989,27,Luhansk,2
1989,28,Luhansk,2
1989,29,Luhansk,0
1989,30,Luhansk,2
1989,31,Luhansk,4
1989,32,Luhansk,0
1989,33,Luhansk,4
1989,34,Luhansk,6
1989,35,Luhansk,9
1989,36,Luhansk,7
1989,37,Luhansk,11
1989,38,Luhansk,19
1989,39,Luhansk,29
1989,40,Luhansk,34
1989,41,Luhansk,31
1989,42,Luhansk,34
1989,43,Luhansk,42
1989,44,Luhansk,39
1989,45,Luhansk,38
1989,46,Luhansk,34
1989,47,Luhansk,27
1989,48,Luhansk,20
1989,49,Luhansk,16
1989,50,Luhansk,17
1989,51,Luhansk,16
1989,52,Luhansk,12
1989,1,Lviv,16
1989,2,Lviv,11
1989,3,Lviv,22
1989,4,Lviv,32
1989,5,Lviv,59
1989,6,Lviv,71
1989,7,Lviv,72
1989,8,Lviv,58
1989,9,Lviv,32
1989,10,Lviv,20
1989,11,Lviv,23
1989,12,Lviv,23
1989,13,Lviv,28
1989,14,Lviv,23
1989,15,Lviv,25
1989,16,Lviv,15
1989,17,Lviv,16
1989,18,Lviv,10
1989,19,Lviv,4
1989,20,Lviv,6
1989,21,Lviv,7
1989,22,Lviv,5
1989,23,Lviv,2
1989,24,Lviv,0
1989,25,Lviv,0
1989,26,Lviv,0
1989,27,Lviv,0
1989,28,Lviv,4
1989,29,Lviv,0
1989,30,Lviv,1
1989,31,Lviv,0
1989,32,Lviv,1
1989,33,Lviv,6
1989,34,Lviv,2
1989,35,Lviv,3
1989,36,Lviv,6
1989,37,Lviv,12
1989,38,Lviv,18
1989,39,Lviv,16
1989,40,Lviv,25
1989,41,Lviv,28
1989,42,Lviv,27
1989,43,Lviv,28
1989,44,Lviv,31
1989,45,Lviv,26
1989,46,Lviv,30
1989,47,Lviv,25
1989,48,Lviv,18
1989,49,Lviv,19
1989,50,Lviv,11
1989,51,Lviv,6
1989,52,Lviv,6
1989,1,Mykolaiv,7
1989,2,Mykolaiv,7
1989,3,Mykolaiv,12
1989,4,Mykolaiv,26
1989,5,Mykolaiv,36
1989,6,Mykolaiv,49
1989,7,Mykolaiv,45
1989,8,Mykolaiv,36
1989,9,Mykolaiv,27
1989,10,Mykolaiv,11
1989,11,Mykolaiv,15
1989,12,Mykolaiv,17
1989,13,Mykolaiv,19
1989,14,Mykolaiv,18
1989,15,Mykolaiv,12
1989,16,Mykolaiv,12
1989,17,Mykolaiv,11
1989,18,Mykolaiv,3
1989,19,Mykolaiv,0
1989,20,Mykolaiv,0
1989,21,Mykolaiv,0
1989,22,Mykolaiv,4
1989,23,Mykolaiv,0
1989,24,Mykolaiv,5
1989,25,Mykolaiv,0
1989,26,Mykolaiv,0
1989,27,Mykolaiv,3
1989,28,Mykolaiv,0
1989,29,Mykolaiv,0
1989,30,Mykolaiv,0
1989,31,Mykolaiv,0
1989,32,Mykolaiv,0
1989,33,Mykolaiv,0
1989,34,Mykolaiv,2
1989,35,Mykolaiv,0
1989,36,Mykolaiv,6
1989,37,Mykolaiv,2
1989,38,Mykolaiv,5
1989,39,Mykolaiv,13
1989,40,Mykolaiv,17
1989,41,Mykolaiv,16
1989,42,Mykolaiv,16
1989,43,Mykolaiv,19
1989,44,Mykolaiv,20
1989,45,Mykolaiv,23
1989,46,Mykolaiv,16
1989,47,Mykolaiv,10
1989,48,Mykolaiv,7
1989,49,Mykolaiv,4
1989,50,Mykolaiv,11
1989,51,Mykolaiv,7
1989,52,Mykolaiv,4
1989,1,Odessa,18
1989,2,Odessa,15
1989,3,Odessa,29
1989,4,Odessa,44
1989,5,Odessa,72
1989,6,Odessa,90
1989,7,Odessa,84
1989,8,Odessa,71
1989,9,Odessa,48
1989,10,Odessa,26
1989,11,Odessa,22
1989,12,Odessa,25
1989,13,Odessa,30
1989,14,Odessa,28
1989,15,Odessa,24
1989,16,Odessa,23
1989,17,Odessa,17
1989,18,Odessa,9
1989,19,Odessa,10
1989,20,Odessa,10
1989,21,Odessa,9
1989,22,Odessa,6
1989,23,Odessa,1
1989,24,Odessa,1
1989,25,Odessa,0
1989,26,Odessa,0
1989,27,Odessa,4
1989,28,Odessa,2
1989,29,Odessa,2
1989,30,Odessa,0
1989,31,Odessa,0
1989,32,Odessa,2
1989,33,Odessa,2
1989,34,Odessa,4
1989,35,Odessa,5
1989,36,Odessa,6
1989,37,Odessa,12
1989,38,Odessa,15
1989,39,Odessa,24
1989,40,Odessa,26
1989,41,Odessa,30
1989,42,Odessa,32
1989,43,Odessa,39
1989,44,Odessa,36
1989,45,Odessa,40
1989,46,Odessa,37
1989,47,Odessa,30
1989,48,Odessa,17
1989,49,Odessa,15
1989,50,Odessa,18
1989,51,Odessa,11
1989,52,Odessa,5
1989,1,Poltava,8
1989,2,Poltava,4
1989,3,Poltava,11
1989,4,Poltava,20
1989,5,Poltava,34
1989,6,Poltava,38
1989,7,Poltava,36
1989,8,Poltava,32
1989,9,Poltava,19
1989,10,Poltava,12
1989,11,Poltava,6
1989,12,Poltava,8
1989,13,Poltava,10
1989,14,Poltava,16
1989,15,Poltava,7
1989,16,Poltava,8
1989,17,Poltava,7
1989,18,Poltava,2
1989,19,Poltava,1
1989,20,Poltava,2
1989,21,Poltava,0
1989,22,Poltava,0
1989,23,Poltava,4
1989,24,Poltava,0
1989,25,Poltava,0
1989,26,Poltava,0
1989,27,Poltava,0
1989,28,Poltava,0
1989,29,Poltava,0
1989,30,Poltava,0
1989,31,Poltava,0
1989,32,Poltava,0
1989,33,Poltava,2
1989,34,Poltava,0
1989,35,Poltava,4
1989,36,Poltava,7
1989,37,Poltava,3
1989,38,Poltava,5
1989,39,Poltava,12
1989,40,Poltava,15
1989,41,Poltava,15
1989,42,Poltava,13
1989,43,Poltava,16
1989,44,Poltava,17
1989,45,Poltava,18
1989,46,Poltava,19
1989,47,Poltava,11
1989,48,Poltava,7
1989,49,Poltava,5
1989,50,Poltava,1
1989,51,Poltava,1
1989,52,Poltava,3
1989,1,Rivne,11
1989,2,Rivne,10
1989,3,Rivne,8
1989,4,Rivne,17
1989,5,Rivne,28
1989,6,Rivne,27
1989,7,Rivne,35
1989,8,Rivne,25
1989,9,Rivne,11
1989,10,Rivne,10
1989,11,Rivne,8
1989,12,Rivne,10
1989,13,Rivne,7
1989,14,Rivne,14
1989,15,Rivne,9
1989,16,Rivne,10
1989,17,Rivne,9
1989,18,Rivne,4
1989,19,Rivne,0
1989,20,Rivne,6
1989,21,Rivne,1
1989,22,Rivne,4
1989,23,Rivne,0
1989,24,Rivne,0
1989,25,Rivne,0
1989,26,Rivne,0
1989,27,Rivne,0
1989,28,Rivne,0
1989,29,Rivne,0
1989,30,Rivne,0
1989,31,Rivne,0
1989,32,Rivne,0
1989,33,Rivne,4
1989,34,Rivne,1
1989,35,Rivne,0
1989,36,Rivne,4
1989,37,Rivne,8
1989,38,Rivne,2
1989,39,Rivne,4
1989,40,Rivne,13
1989,41,Rivne,11
1989,42,Rivne,5
1989,43,Rivne,15
1989,44,Rivne,13
1989,45,Rivne,13
1989,46,Rivne,7
1989,47,Rivne,11
1989,48,Rivne,4
1989,49,Rivne,10
1989,50,Rivne,6
1989,51,Rivne,6
1989,52,Rivne,2
1989,1,Sumy,6
1989,2,Sumy,0
1989,3,Sumy,6
1989,4,Sumy,14
1989,5,Sumy,18
1989,6,Sumy,29
1989,7,Sumy,28
1989,8,Sumy,26
1989,9,Sumy,12
1989,10,Sumy,12
1989,11,Sumy,5
1989,12,Sumy,8
1989,13,Sumy,6
1989,14,Sumy,10
1989,15,Sumy,12
1989,16,Sumy,3
1989,17,Sumy,5
1989,18,Sumy,1
1989,19,Sumy,6
1989,20,Sumy,0
1989,21,Sumy,0
1989,22,Sumy,3
1989,23,Sumy,0
1989,24,Sumy,0
1989,25,Sumy,0
1989,26,Sumy,0
1989,27,Sumy,2
1989,28,Sumy,0
1989,29,Sumy,1
1989,30,Sumy,0
1989,31,Sumy,0
1989,32,Sumy,2
1989,33,Sumy,0
1989,34,Sumy,0
1989,35,Sumy,0
1989,36,Sumy,6
1989,37,Sumy,3
1989,38,Sumy,7
1989,39,Sumy,4
1989,40,Sumy,9
1989,41,Sumy,10
1989,42,Sumy,4
1989,43,Sumy,7
1989,44,Sumy,11
1989,45,Sumy,7
1989,46,Sumy,13
1989,47,Sumy,6
1989,48,Sumy,6
1989,49,Sumy,2
1989,50,Sumy,2
1989,51,Sumy,2
1989,52,Sumy,0
1989,1,Ternopil,5
1989,2,Ternopil,8
1989,3,Ternopil,7
1989,4,Ternopil,10
1989,5,Ternopil,24
1989,6,Ternopil,26
1989,7,Ternopil,28
1989,8,Ternopil,20
1989,9,Ternopil,9
1989,10,Ternopil,5
1989,11,Ternopil,6
1989,12,Ternopil,11
1989,13,Ternopil,10
1989,14,Ternopil,9
1989,15,Ternopil,9
1989,16,Ternopil,11
1989,17,Ternopil,6
1989,18,Ternopil,0
1989,19,Ternopil,2
1989,20,Ternopil,0
1989,21,Ternopil,5
1989,22,Ternopil,0
1989,23,Ternopil,3
1989,24,Ternopil,3
1989,25,Ternopil,0
1989,26,Ternopil,0
1989,27,Ternopil,0
1989,28,Ternopil,4
1989,29,Ternopil,4
1989,30,Ternopil,1
1989,31,Ternopil,1
1989,32,Ternopil,0
1989,33,Ternopil,3
1989,34,Ternopil,0
1989,35,Ternopil,1
1989,36,Ternopil,6
1989,37,Ternopil,6
1989,38,Ternopil,2
1989,39,Ternopil,7
1989,40,Ternopil,12
1989,41,Ternopil,12
1989,42,Ternopil,9
1989,43,Ternopil,12
1989,44,Ternopil,15
1989,45,Ternopil,10
1989,46,Ternopil,13
1989,47,Ternopil,10
1989,48,Ternopil,5
1989,49,Ternopil,3
1989,50,Ternopil,8
1989,51,Ternopil,5
1989,52,Ternopil,5
1989,1,Vinnytsia,8
1989,2,Vinnytsia,8
1989,3,Vinnytsia,13
1989,4,Vinnytsia,20
1989,5,Vinnytsia,38
1989,6,Vinnytsia,47
1989,7,Vinnytsia,43
1989,8,Vinnytsia,41
1989,9,Vinnytsia,21
1989,10,Vinnytsia,15
1989,11,Vinnytsia,16
1989,12,Vinnytsia,16
1989,13,Vinnytsia,15
1989,14,Vinnytsia,17
1989,15,Vinnytsia,14
1989,16,Vinnytsia,15
1989,17,Vinnytsia,10
1989,18,Vinnytsia,9
1989,19,Vinnytsia,7
1989,20,Vinnytsia,8
1989,21,Vinnytsia,4
1989,22,Vinnytsia,0
1989,23,Vinnytsia,4
1989,24,Vinnytsia,0
1989,25,Vinnytsia,0
1989,26,Vinnytsia,0
1989,27,Vinnytsia,0
1989,28,Vinnytsia,4
1989,29,Vinnytsia,0
1989,30,Vinnytsia,0
1989,31,Vinnytsia,2
1989,32,Vinnytsia,0
1989,33,Vinnytsia,0
1989,34,Vinnytsia,0
1989,35,Vinnytsia,2
1989,36,Vinnytsia,1
1989,37,Vinnytsia,4
1989,38,Vinnytsia,12
1989,39,Vinnytsia,8
1989,40,Vinnytsia,16
1989,41,Vinnytsia,17
1989,42,Vinnytsia,11
1989,43,Vinnytsia,22
1989,44,Vinnytsia,17
1989,45,Vinnytsia,20
1989,46,Vinnytsia,18
1989,47,Vinnytsia,13
1989,48,Vinnytsia,12
1989,49,Vinnytsia,12
1989,50,Vinnytsia,2
1989,51,Vinnytsia,7
1989,52,Vinnytsia,3
1989,1,Volyn,1
1989,2,Volyn,1
1989,3,Volyn,6
1989,4,Volyn,10
1989,5,Volyn,18
1989,6,Volyn,31
1989,7,Volyn,30
1989,8,Volyn,18
1989,9,Volyn,10
1989,10,Volyn,2
1989,11,Volyn,3
1989,12,Volyn,6
1989,13,Volyn,10
1989,14,Volyn,9
1989,15,Volyn,3
1989,16,Volyn,9
1989,17,Volyn,0
1989,18,Volyn,3
1989,19,Volyn,0
1989,20,Volyn,0
1989,21,Volyn,3
1989,22,Volyn,0
1989,23,Volyn,0
1989,24,Volyn,0
1989,25,Volyn,0
1989,26,Volyn,2
1989,27,Volyn,1
1989,28,Volyn,0
1989,29,Volyn,2
1989,30,Volyn,2
1989,31,Volyn,1
1989,32,Volyn,2
1989,33,Volyn,1
1989,34,Volyn,0
1989,35,Volyn,0
1989,36,Volyn,2
1989,37,Volyn,0
1989,38,Volyn,6
1989,39,Volyn,3
1989,40,Volyn,4
1989,41,Volyn,11
1989,42,Volyn,4
1989,43,Volyn,10
1989,44,Volyn,16
1989,45,Volyn,14
1989,46,Volyn,7
1989,47,Volyn,5
1989,48,Volyn,4
1989,49,Volyn,1
1989,50,Volyn,3
1989,51,Volyn,1
1989,52,Volyn,0
1989,1,Zakarpattia,11
1989,2,Zakarpattia,4
1989,3,Zakarpattia,8
1989,4,Zakarpattia,21
1989,5,Zakarpattia,30
1989,6,Zakarpattia,30
1989,7,Zakarpattia,38
1989,8,Zakarpattia,32
1989,9,Zakarpattia,13
1989,10,Zakarpattia,5
1989,11,Zakarpattia,4
1989,12,Zakarpattia,15
1989,13,Zakarpattia,8
1989,14,Zakarpattia,9
1989,15,Zakarpattia,13
1989,16,Zakarpattia,11
1989,17,Zakarpattia,5
1989,18,Zakarpattia,2
1989,19,Zakarpattia,6
1989,20,Zakarpattia,5
1989,21,Zakarpattia,0
1989,22,Zakarpattia,0
1989,23,Zakarpattia,0
1989,24,Zakarpattia,0
1989,25,Zakarpattia,3
1989,26,Zakarpattia,2
1989,27,Zakarpattia,4
1989,28,Zakarpattia,0
1989,29,Zakarpattia,1
1989,30,Zakarpattia,2
1989,31,Zakarpattia,1
1989,32,Zakarpattia,2
1989,33,Zakarpattia,0
1989,34,Zakarpattia,1
1989,35,Zakarpattia,0
1989,36,Zakarpattia,5
1989,37,Zakarpattia,0
1989,38,Zakarpattia,10
1989,39,Zakarpattia,14
1989,40,Zakarpattia,10
1989,41,Zakarpattia,15
1989,42,Zakarpattia,14
1989,43,Zakarpattia,17
1989,44,Zakarpattia,11
1989,45,Zakarpattia,13
1989,46,Zakarpattia,12
1989,47,Zakarpattia,9
1989,48,Zakarpattia,7
1989,49,Zakarpattia,5
1989,50,Zakarpattia,2
1989,51,Zakarpattia,0
1989,52,Zakarpattia,4
1989,1,Zaporizhzhia,16
1989,2,Zaporizhzhia,7
1989,3,Zaporizhzhia,17
1989,4,Zaporizhzhia,28
1989,5,Zaporizhzhia,47
1989,6,Zaporizhzhia,58
1989,7,Zaporizhzhia,57
1989,8,Zaporizhzhia,42
1989,9,Zaporizhzhia,28
1989,10,Zaporizhzhia,18
1989,11,Zaporizhzhia,13
1989,12,Zaporizhzhia,12
1989,13,Zaporizhzhia,22
1989,14,Zaporizhzhia,21
1989,15,Zaporizhzhia,11
1989,16,Zaporizhzhia,17
1989,17,Zaporizhzhia,11
1989,18,Zaporizhzhia,7
1989,19,Zaporizhzhia,8
1989,20,Zaporizhzhia,4
1989,21,Zaporizhzhia,2
1989,22,Zaporizhzhia,0
1989,23,Zaporizhzhia,1
1989,24,Zaporizhzhia,0
1989,25,Zaporizhzhia,0
1989,26,Zaporizhzhia,0
1989,27,Zaporizhzhia,0
1989,28,Zaporizhzhia,3
1989,29,Zaporizhzhia,3
1989,30,Zaporizhzhia,2
1989,31,Zaporizhzhia,1
1989,32,Zaporizhzhia,5
1989,33,Zaporizhzhia,4
1989,34,Zaporizhzhia,5
1989,35,Zaporizhzhia,6
1989,36,Zaporizhzhia,7
1989,37,Zaporizhzhia,5
1989,38,Zaporizhzhia,12
1989,39,Zaporizhzhia,15
1989,40,Zaporizhzhia,17
1989,41,Zaporizhzhia,16
1989,42,Zaporizhzhia,19
1989,43,Zaporizhzhia,22
1989,44,Zaporizhzhia,25
1989,45,Zaporizhzhia,21
1989,46,Zaporizhzhia,20
1989,47,Zaporizhzhia,12
1989,48,Zaporizhzhia,17
1989,49,Zaporizhzhia,8
1989,50,Zaporizhzhia,10
1989,51,Zaporizhzhia,3
1989,52,Zaporizhzhia,9
1989,1,Zhytomyr,5
1989,2,Zhytomyr,9
1989,3,Zhytomyr,12
